vocab_id,label,source_system,source_id,lang,label_type
ESCO:http://data.europa.eu/esco/skill/22ff5433-05f7-4ff2-b3ba-7e36f421c8cf:pref_en,store soap flakes,ESCO,http://data.europa.eu/esco/skill/22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,en,preferred
ESCO:http://data.europa.eu/esco/skill/23033c54-cc98-47dc-b972-4a8d1646754d:pref_en,inspect manufacture of rolling stock,ESCO,http://data.europa.eu/esco/skill/23033c54-cc98-47dc-b972-4a8d1646754d,en,preferred
ESCO:http://data.europa.eu/esco/skill/23072dbb-e93b-48ab-8756-c64f74aaab26:pref_en,apply forest legislation,ESCO,http://data.europa.eu/esco/skill/23072dbb-e93b-48ab-8756-c64f74aaab26,en,preferred
ESCO:http://data.europa.eu/esco/skill/2307b2e5-433d-4168-b486-fddb2b5ce129:pref_en,assess heating and cooling systems,ESCO,http://data.europa.eu/esco/skill/2307b2e5-433d-4168-b486-fddb2b5ce129,en,preferred
ESCO:http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b:pref_en,enforce financial policies,ESCO,http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b,en,preferred
ESCO:http://data.europa.eu/esco/skill/231dac27-5a24-41a5-b668-e7b482bad7c4:pref_en,stir herbs in vats,ESCO,http://data.europa.eu/esco/skill/231dac27-5a24-41a5-b668-e7b482bad7c4,en,preferred
ESCO:http://data.europa.eu/esco/skill/23236dce-adc6-47bc-91e2-6701a93ece58:pref_en,test microelectromechanical systems,ESCO,http://data.europa.eu/esco/skill/23236dce-adc6-47bc-91e2-6701a93ece58,en,preferred
ESCO:http://data.europa.eu/esco/skill/232cde64-186f-4fbe-b2ae-4a68aad70a67:pref_en,organise wires,ESCO,http://data.europa.eu/esco/skill/232cde64-186f-4fbe-b2ae-4a68aad70a67,en,preferred
ESCO:http://data.europa.eu/esco/skill/232f854a-f5b9-4d8a-8499-23f59852273c:pref_en,manage volunteers,ESCO,http://data.europa.eu/esco/skill/232f854a-f5b9-4d8a-8499-23f59852273c,en,preferred
ESCO:http://data.europa.eu/esco/skill/2336b108-a59b-4ff0-84c4-d838b4d297bd:pref_en,timber products,ESCO,http://data.europa.eu/esco/skill/2336b108-a59b-4ff0-84c4-d838b4d297bd,en,preferred
ESCO:http://data.europa.eu/esco/skill/23370aae-b3fa-4724-9b3f-6437747b5df8:pref_en,signal boxes,ESCO,http://data.europa.eu/esco/skill/23370aae-b3fa-4724-9b3f-6437747b5df8,en,preferred
ESCO:http://data.europa.eu/esco/skill/233be639-bdb5-4099-ab40-96d537d6c1f3:pref_en,ensure compliance with safety legislation,ESCO,http://data.europa.eu/esco/skill/233be639-bdb5-4099-ab40-96d537d6c1f3,en,preferred
ESCO:http://data.europa.eu/esco/skill/234250a1-7e93-49b2-b17c-c93d635bb231:pref_en,tend wire weaving machine,ESCO,http://data.europa.eu/esco/skill/234250a1-7e93-49b2-b17c-c93d635bb231,en,preferred
ESCO:http://data.europa.eu/esco/skill/2342a29c-6965-46dc-bdde-ec0e9d330e6f:pref_en,inspect staff,ESCO,http://data.europa.eu/esco/skill/2342a29c-6965-46dc-bdde-ec0e9d330e6f,en,preferred
ESCO:http://data.europa.eu/esco/skill/234415ed-fa53-496a-99ee-2b10d155cdbc:pref_en,plan aquaculture cage mooring system,ESCO,http://data.europa.eu/esco/skill/234415ed-fa53-496a-99ee-2b10d155cdbc,en,preferred
ESCO:http://data.europa.eu/esco/skill/2344fb75-9deb-4e6e-b485-3e30df082920:pref_en,create storyboards,ESCO,http://data.europa.eu/esco/skill/2344fb75-9deb-4e6e-b485-3e30df082920,en,preferred
ESCO:http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb:pref_en,use presentation software,ESCO,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,en,preferred
ESCO:http://data.europa.eu/esco/skill/234b7707-d762-4f1c-8b42-1716694d3616:pref_en,replace filled pallets,ESCO,http://data.europa.eu/esco/skill/234b7707-d762-4f1c-8b42-1716694d3616,en,preferred
ESCO:http://data.europa.eu/esco/skill/234d1c8f-c921-483e-9a6e-4fbfc14946dc:pref_en,manage government funding,ESCO,http://data.europa.eu/esco/skill/234d1c8f-c921-483e-9a6e-4fbfc14946dc,en,preferred
ESCO:http://data.europa.eu/esco/skill/23531571-0de4-4644-b0d3-092b2f1b8678:pref_en,bathe dogs,ESCO,http://data.europa.eu/esco/skill/23531571-0de4-4644-b0d3-092b2f1b8678,en,preferred
ESCO:http://data.europa.eu/esco/skill/2357e4f8-4b42-4969-bd17-cfea963956c0:pref_en,perform military operations,ESCO,http://data.europa.eu/esco/skill/2357e4f8-4b42-4969-bd17-cfea963956c0,en,preferred
ESCO:http://data.europa.eu/esco/skill/2358a146-6e8f-43cb-872f-a12ac9c57d60:pref_en,Montenegrin,ESCO,http://data.europa.eu/esco/skill/2358a146-6e8f-43cb-872f-a12ac9c57d60,en,preferred
ESCO:http://data.europa.eu/esco/skill/235a6894-16ad-42f4-a16a-d0da28e7448c:pref_en,undertake research in medical genetics,ESCO,http://data.europa.eu/esco/skill/235a6894-16ad-42f4-a16a-d0da28e7448c,en,preferred
ESCO:http://data.europa.eu/esco/skill/235b15d9-5ccd-4406-8993-f6dd0de2c4c9:pref_en,provide advice to farmers,ESCO,http://data.europa.eu/esco/skill/235b15d9-5ccd-4406-8993-f6dd0de2c4c9,en,preferred
ESCO:http://data.europa.eu/esco/skill/2362e36f-04e1-44be-b278-ba18ede03d28:pref_en,baby care,ESCO,http://data.europa.eu/esco/skill/2362e36f-04e1-44be-b278-ba18ede03d28,en,preferred
ESCO:http://data.europa.eu/esco/skill/236c446a-f4ff-4893-850a-0d93250c551f:pref_en,adjust measuring machines,ESCO,http://data.europa.eu/esco/skill/236c446a-f4ff-4893-850a-0d93250c551f,en,preferred
ESCO:http://data.europa.eu/esco/skill/236e368e-28ff-469e-b3c0-e1d364f5da71:pref_en,research immune system malfunctions,ESCO,http://data.europa.eu/esco/skill/236e368e-28ff-469e-b3c0-e1d364f5da71,en,preferred
ESCO:http://data.europa.eu/esco/skill/237420c1-1882-4ce0-aa48-41a8e61977e5:pref_en,understand spoken Vietnamese,ESCO,http://data.europa.eu/esco/skill/237420c1-1882-4ce0-aa48-41a8e61977e5,en,preferred
ESCO:http://data.europa.eu/esco/skill/23759dba-1abd-4865-b0f9-608012348870:pref_en,geothermal power plant operations,ESCO,http://data.europa.eu/esco/skill/23759dba-1abd-4865-b0f9-608012348870,en,preferred
ESCO:http://data.europa.eu/esco/skill/237db40b-4600-47c0-837f-4a2c4f3014ab:pref_en,project management principles,ESCO,http://data.europa.eu/esco/skill/237db40b-4600-47c0-837f-4a2c4f3014ab,en,preferred
ESCO:http://data.europa.eu/esco/skill/238343b1-7b51-42b3-a9ed-cf24d3a236e7:pref_en,identify digital competence gaps,ESCO,http://data.europa.eu/esco/skill/238343b1-7b51-42b3-a9ed-cf24d3a236e7,en,preferred
ESCO:http://data.europa.eu/esco/skill/23845010-4c1e-41d3-94a3-940bcab65bce:pref_en,monitor nature conservation,ESCO,http://data.europa.eu/esco/skill/23845010-4c1e-41d3-94a3-940bcab65bce,en,preferred
ESCO:http://data.europa.eu/esco/skill/2384ce67-127d-467c-8ac3-cdabd3629936:pref_en,set up equipment for food production,ESCO,http://data.europa.eu/esco/skill/2384ce67-127d-467c-8ac3-cdabd3629936,en,preferred
ESCO:http://data.europa.eu/esco/skill/23872ce8-ea42-44ac-9b00-ccc0dc407209:pref_en,perform a feasibility study on electric heating,ESCO,http://data.europa.eu/esco/skill/23872ce8-ea42-44ac-9b00-ccc0dc407209,en,preferred
ESCO:http://data.europa.eu/esco/skill/23900e3d-06fa-424c-a5dc-c0ea42edde1e:pref_en,Oracle Warehouse Builder,ESCO,http://data.europa.eu/esco/skill/23900e3d-06fa-424c-a5dc-c0ea42edde1e,en,preferred
ESCO:http://data.europa.eu/esco/skill/2391008a-88f9-486c-90f2-8cbc1597964f:pref_en,monitor train schedules,ESCO,http://data.europa.eu/esco/skill/2391008a-88f9-486c-90f2-8cbc1597964f,en,preferred
ESCO:http://data.europa.eu/esco/skill/2399952b-9991-4c7c-83c7-ea984fa78830:pref_en,imprint circuit design onto wafers,ESCO,http://data.europa.eu/esco/skill/2399952b-9991-4c7c-83c7-ea984fa78830,en,preferred
ESCO:http://data.europa.eu/esco/skill/2399e65b-cf2b-4f5b-9002-607e790fcf2a:pref_en,select hazard control,ESCO,http://data.europa.eu/esco/skill/2399e65b-cf2b-4f5b-9002-607e790fcf2a,en,preferred
ESCO:http://data.europa.eu/esco/skill/23a3d985-7945-465f-bb32-7af25cd065df:pref_en,detect finger prints,ESCO,http://data.europa.eu/esco/skill/23a3d985-7945-465f-bb32-7af25cd065df,en,preferred
ESCO:http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e:pref_en,monitor developments in field of expertise,ESCO,http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e,en,preferred
ESCO:http://data.europa.eu/esco/skill/23b355ee-94db-4831-b16d-935adc5de1cd:pref_en,prepare meat products for use in a dish,ESCO,http://data.europa.eu/esco/skill/23b355ee-94db-4831-b16d-935adc5de1cd,en,preferred
ESCO:http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a:pref_en,interfacing techniques,ESCO,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,en,preferred
ESCO:http://data.europa.eu/esco/skill/23b6c9ee-4f00-458f-8aaa-0c4ff7eac913:pref_en,provide footwear advice to patients,ESCO,http://data.europa.eu/esco/skill/23b6c9ee-4f00-458f-8aaa-0c4ff7eac913,en,preferred
ESCO:http://data.europa.eu/esco/skill/23b8dced-62a9-41f4-8b41-692e2d8e6d52:pref_en,work safely with hot materials,ESCO,http://data.europa.eu/esco/skill/23b8dced-62a9-41f4-8b41-692e2d8e6d52,en,preferred
ESCO:http://data.europa.eu/esco/skill/23b97a3e-dfde-4627-9d97-114a9f3e4cd0:pref_en,negotiate in legal cases,ESCO,http://data.europa.eu/esco/skill/23b97a3e-dfde-4627-9d97-114a9f3e4cd0,en,preferred
ESCO:http://data.europa.eu/esco/skill/23bfab2e-bf4d-462b-bcac-0c46733a1d4b:pref_en,tend discharge conveyor,ESCO,http://data.europa.eu/esco/skill/23bfab2e-bf4d-462b-bcac-0c46733a1d4b,en,preferred
ESCO:http://data.europa.eu/esco/skill/23c759df-9860-41d8-80be-d00e0e6ad613:pref_en,use solvents,ESCO,http://data.europa.eu/esco/skill/23c759df-9860-41d8-80be-d00e0e6ad613,en,preferred
ESCO:http://data.europa.eu/esco/skill/23cb29ec-5738-4966-8453-09952ed8c1fc:pref_en,develop bioremediation techniques,ESCO,http://data.europa.eu/esco/skill/23cb29ec-5738-4966-8453-09952ed8c1fc,en,preferred
ESCO:http://data.europa.eu/esco/skill/23cf0f69-eb33-496c-8926-6f18dd1a42f9:pref_en,secure the liner,ESCO,http://data.europa.eu/esco/skill/23cf0f69-eb33-496c-8926-6f18dd1a42f9,en,preferred
ESCO:http://data.europa.eu/esco/skill/23d124d7-d9a7-421f-ab7a-fb077c430956:pref_en,maintain cores,ESCO,http://data.europa.eu/esco/skill/23d124d7-d9a7-421f-ab7a-fb077c430956,en,preferred
ESCO:http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220:pref_en,plan tanning finishing operations,ESCO,http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220,en,preferred
ESCO:http://data.europa.eu/esco/skill/23db1cab-e565-4a90-89f8-3a8685a20029:pref_en,maintain physical condition of warehouse,ESCO,http://data.europa.eu/esco/skill/23db1cab-e565-4a90-89f8-3a8685a20029,en,preferred
ESCO:http://data.europa.eu/esco/skill/23dc8bb2-1091-461e-9095-a048b7ffa009:pref_en,airport environmental regulations,ESCO,http://data.europa.eu/esco/skill/23dc8bb2-1091-461e-9095-a048b7ffa009,en,preferred
ESCO:http://data.europa.eu/esco/skill/23ded2ec-4ef2-4f75-b8bb-753408af1ee3:pref_en,repair heat sealing machinery,ESCO,http://data.europa.eu/esco/skill/23ded2ec-4ef2-4f75-b8bb-753408af1ee3,en,preferred
ESCO:http://data.europa.eu/esco/skill/23df3447-f59e-45a4-86da-78e38d07c808:pref_en,music and video industry,ESCO,http://data.europa.eu/esco/skill/23df3447-f59e-45a4-86da-78e38d07c808,en,preferred
ESCO:http://data.europa.eu/esco/skill/24016006-c963-4135-a2c5-b1f7740782e2:pref_en,maintain client debt records,ESCO,http://data.europa.eu/esco/skill/24016006-c963-4135-a2c5-b1f7740782e2,en,preferred
ESCO:http://data.europa.eu/esco/skill/2409b33a-5776-4b13-bfb6-2c8485248b2a:pref_en,draw up costume sketches,ESCO,http://data.europa.eu/esco/skill/2409b33a-5776-4b13-bfb6-2c8485248b2a,en,preferred
ESCO:http://data.europa.eu/esco/skill/2416dc09-6384-409e-8b1d-80bb7a2e7369:pref_en,handle chemicals,ESCO,http://data.europa.eu/esco/skill/2416dc09-6384-409e-8b1d-80bb7a2e7369,en,preferred
ESCO:http://data.europa.eu/esco/skill/241c5dc8-ff07-4248-b922-de1aa591e4f4:pref_en,entertain people,ESCO,http://data.europa.eu/esco/skill/241c5dc8-ff07-4248-b922-de1aa591e4f4,en,preferred
ESCO:http://data.europa.eu/esco/skill/241f559e-d255-4e93-b448-19ae20406dea:pref_en,maintain farm equipment,ESCO,http://data.europa.eu/esco/skill/241f559e-d255-4e93-b448-19ae20406dea,en,preferred
ESCO:http://data.europa.eu/esco/skill/24229e89-9e1d-4c1a-ae23-c64777b152ce:pref_en,consult with production director,ESCO,http://data.europa.eu/esco/skill/24229e89-9e1d-4c1a-ae23-c64777b152ce,en,preferred
ESCO:http://data.europa.eu/esco/skill/24301020-af48-4532-a1a6-e58567789436:pref_en,create artwork,ESCO,http://data.europa.eu/esco/skill/24301020-af48-4532-a1a6-e58567789436,en,preferred
ESCO:http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca:pref_en,create incident reports,ESCO,http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,en,preferred
ESCO:http://data.europa.eu/esco/skill/2435cec5-38ed-4ec2-8cbe-57381ffcf353:pref_en,assist patients with rehabilitation,ESCO,http://data.europa.eu/esco/skill/2435cec5-38ed-4ec2-8cbe-57381ffcf353,en,preferred
ESCO:http://data.europa.eu/esco/skill/243a6931-24ce-45fa-831b-c11d4cd9f165:pref_en,pose in front of a camera,ESCO,http://data.europa.eu/esco/skill/243a6931-24ce-45fa-831b-c11d4cd9f165,en,preferred
ESCO:http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa:pref_en,maritime law,ESCO,http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa,en,preferred
ESCO:http://data.europa.eu/esco/skill/2441d964-bdae-460e-acd0-334ce780a683:pref_en,carry out neuropsychological testing,ESCO,http://data.europa.eu/esco/skill/2441d964-bdae-460e-acd0-334ce780a683,en,preferred
ESCO:http://data.europa.eu/esco/skill/244472a5-8a2f-4f7f-b4c6-98e672fa3dbe:pref_en,operate traditional water depth measurement equipment,ESCO,http://data.europa.eu/esco/skill/244472a5-8a2f-4f7f-b4c6-98e672fa3dbe,en,preferred
ESCO:http://data.europa.eu/esco/skill/244695ff-d939-4972-a695-d404782e8de1:pref_en,mark designs on metal pieces,ESCO,http://data.europa.eu/esco/skill/244695ff-d939-4972-a695-d404782e8de1,en,preferred
ESCO:http://data.europa.eu/esco/skill/2450b273-bc3f-418f-862b-27c2309f4c54:pref_en,work in fitness teams,ESCO,http://data.europa.eu/esco/skill/2450b273-bc3f-418f-862b-27c2309f4c54,en,preferred
ESCO:http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc:pref_en,software architecture models,ESCO,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,en,preferred
ESCO:http://data.europa.eu/esco/skill/24513b22-fed9-4f28-9c37-8b4d198b42b6:pref_en,recognize cytologic abnormalities,ESCO,http://data.europa.eu/esco/skill/24513b22-fed9-4f28-9c37-8b4d198b42b6,en,preferred
ESCO:http://data.europa.eu/esco/skill/24530d21-e744-427d-98df-48164f2bfe1c:pref_en,perform packing of footwear and leather goods,ESCO,http://data.europa.eu/esco/skill/24530d21-e744-427d-98df-48164f2bfe1c,en,preferred
ESCO:http://data.europa.eu/esco/skill/2454c50c-0bb0-43c2-a47f-0f3011560b59:pref_en,pose for artistic creation,ESCO,http://data.europa.eu/esco/skill/2454c50c-0bb0-43c2-a47f-0f3011560b59,en,preferred
ESCO:http://data.europa.eu/esco/skill/24554d47-70d2-4153-bb27-84e338e76792:pref_en,cultural projects,ESCO,http://data.europa.eu/esco/skill/24554d47-70d2-4153-bb27-84e338e76792,en,preferred
ESCO:http://data.europa.eu/esco/skill/245cee67-a830-4b8b-ad71-c990a156a774:pref_en,provide escort services,ESCO,http://data.europa.eu/esco/skill/245cee67-a830-4b8b-ad71-c990a156a774,en,preferred
ESCO:http://data.europa.eu/esco/skill/245dc946-2c07-419f-a387-6a215305f8c1:pref_en,inheritance council practices,ESCO,http://data.europa.eu/esco/skill/245dc946-2c07-419f-a387-6a215305f8c1,en,preferred
ESCO:http://data.europa.eu/esco/skill/24603607-640c-41a9-93a1-d2420399d55c:pref_en,sulphur recovery processes,ESCO,http://data.europa.eu/esco/skill/24603607-640c-41a9-93a1-d2420399d55c,en,preferred
ESCO:http://data.europa.eu/esco/skill/246500df-dab3-43b5-bb92-31a0c89ba8e8:pref_en,use filters to dewater starch,ESCO,http://data.europa.eu/esco/skill/246500df-dab3-43b5-bb92-31a0c89ba8e8,en,preferred
ESCO:http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce:pref_en,foodborne diseases,ESCO,http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,en,preferred
ESCO:http://data.europa.eu/esco/skill/246980fe-6222-4852-ade8-b372f7e0fd20:pref_en,Slovak,ESCO,http://data.europa.eu/esco/skill/246980fe-6222-4852-ade8-b372f7e0fd20,en,preferred
ESCO:http://data.europa.eu/esco/skill/246c0425-b9f8-44db-b989-4f4385732413:pref_en,communicate specialised veterinary information,ESCO,http://data.europa.eu/esco/skill/246c0425-b9f8-44db-b989-4f4385732413,en,preferred
ESCO:http://data.europa.eu/esco/skill/2472a8c9-06f3-42f0-9c02-93e9ec00c507:pref_en,monitor the effects of medication,ESCO,http://data.europa.eu/esco/skill/2472a8c9-06f3-42f0-9c02-93e9ec00c507,en,preferred
ESCO:http://data.europa.eu/esco/skill/2474e095-309f-4283-b880-6a3a9aec4d34:pref_en,assess harvesting impact on wildlife,ESCO,http://data.europa.eu/esco/skill/2474e095-309f-4283-b880-6a3a9aec4d34,en,preferred
ESCO:http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba:pref_en,empathise with the healthcare user,ESCO,http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba,en,preferred
ESCO:http://data.europa.eu/esco/skill/24783286-361a-44db-b0f1-aaabe35aef5d:pref_en,manage wine production,ESCO,http://data.europa.eu/esco/skill/24783286-361a-44db-b0f1-aaabe35aef5d,en,preferred
ESCO:http://data.europa.eu/esco/skill/2479ac51-f43f-42d1-a912-ff000b351439:pref_en,coordinate forestry research,ESCO,http://data.europa.eu/esco/skill/2479ac51-f43f-42d1-a912-ff000b351439,en,preferred
ESCO:http://data.europa.eu/esco/skill/247b9f2d-e2f6-4c12-87f7-8b6e4f9c4420:pref_en,maintain game area,ESCO,http://data.europa.eu/esco/skill/247b9f2d-e2f6-4c12-87f7-8b6e4f9c4420,en,preferred
ESCO:http://data.europa.eu/esco/skill/24814e7a-70cd-47e5-98b2-d44b46be92d2:pref_en,maintain transaction's reports,ESCO,http://data.europa.eu/esco/skill/24814e7a-70cd-47e5-98b2-d44b46be92d2,en,preferred
ESCO:http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679:pref_en,define technology strategy,ESCO,http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,en,preferred
ESCO:http://data.europa.eu/esco/skill/248951cc-3b10-447f-a4b2-0037e6e7a9ab:pref_en,assist patients with special needs,ESCO,http://data.europa.eu/esco/skill/248951cc-3b10-447f-a4b2-0037e6e7a9ab,en,preferred
ESCO:http://data.europa.eu/esco/skill/248f2b8d-88e5-44a2-baa0-abf46b8311b9:pref_en,manage professional transition in an arts career,ESCO,http://data.europa.eu/esco/skill/248f2b8d-88e5-44a2-baa0-abf46b8311b9,en,preferred
ESCO:http://data.europa.eu/esco/skill/2492becf-6769-4431-8e95-bee41b36232a:pref_en,ensure responsible sourcing in food supply chains,ESCO,http://data.europa.eu/esco/skill/2492becf-6769-4431-8e95-bee41b36232a,en,preferred
ESCO:http://data.europa.eu/esco/skill/2496dace-8fc6-4100-8f98-d76fec037735:pref_en,form continuous bands,ESCO,http://data.europa.eu/esco/skill/2496dace-8fc6-4100-8f98-d76fec037735,en,preferred
ESCO:http://data.europa.eu/esco/skill/24a776a7-73f2-48a0-9b3e-93b8c78997e4:pref_en,create flower arrangements,ESCO,http://data.europa.eu/esco/skill/24a776a7-73f2-48a0-9b3e-93b8c78997e4,en,preferred
ESCO:http://data.europa.eu/esco/skill/24ae68dc-59c5-4156-b25b-3070bfdaa79e:pref_en,follow environmentally sustainable work practices in the veterinary sector,ESCO,http://data.europa.eu/esco/skill/24ae68dc-59c5-4156-b25b-3070bfdaa79e,en,preferred
ESCO:http://data.europa.eu/esco/skill/24bd5079-e4f3-4bff-8ed7-7540080ce7ec:pref_en,cosmetic manicure,ESCO,http://data.europa.eu/esco/skill/24bd5079-e4f3-4bff-8ed7-7540080ce7ec,en,preferred
ESCO:http://data.europa.eu/esco/skill/24bfe7ed-de27-462f-a987-ba99bb377c6c:pref_en,repair core defects,ESCO,http://data.europa.eu/esco/skill/24bfe7ed-de27-462f-a987-ba99bb377c6c,en,preferred
ESCO:http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17:pref_en,software frameworks,ESCO,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,en,preferred
ESCO:http://data.europa.eu/esco/skill/24c39caf-6f4d-4fa1-bd54-2eb917c0dfde:pref_en,customise drafts,ESCO,http://data.europa.eu/esco/skill/24c39caf-6f4d-4fa1-bd54-2eb917c0dfde,en,preferred
ESCO:http://data.europa.eu/esco/skill/24c3facd-5306-4fc4-b245-1883d2fdd544:pref_en,maintain grading equipment,ESCO,http://data.europa.eu/esco/skill/24c3facd-5306-4fc4-b245-1883d2fdd544,en,preferred
ESCO:http://data.europa.eu/esco/skill/24c4beb4-429c-4cd1-b0bd-c04ba4c82e13:pref_en,prepare orders,ESCO,http://data.europa.eu/esco/skill/24c4beb4-429c-4cd1-b0bd-c04ba4c82e13,en,preferred
ESCO:http://data.europa.eu/esco/skill/24ccd586-3c38-4f60-ac70-8f984ca13449:pref_en,tanning process,ESCO,http://data.europa.eu/esco/skill/24ccd586-3c38-4f60-ac70-8f984ca13449,en,preferred
ESCO:http://data.europa.eu/esco/skill/24d3dc49-4238-490a-9802-96b146e271fe:pref_en,dispatch ambulance,ESCO,http://data.europa.eu/esco/skill/24d3dc49-4238-490a-9802-96b146e271fe,en,preferred
ESCO:http://data.europa.eu/esco/skill/24e09e11-49f4-4e65-86a9-d8179eb6f4ee:pref_en,transport blood samples,ESCO,http://data.europa.eu/esco/skill/24e09e11-49f4-4e65-86a9-d8179eb6f4ee,en,preferred
ESCO:http://data.europa.eu/esco/skill/24e3d6ad-3357-4c6e-af8d-909f0e22f1bf:pref_en,treat tooth decay,ESCO,http://data.europa.eu/esco/skill/24e3d6ad-3357-4c6e-af8d-909f0e22f1bf,en,preferred
